CustomerId;SalesThisYear;SalesLastYear;SalesPeriodThisYear;SalesPeriodLastYear;QuantityThisYear;QuantityLastYear;QuantityPeriodThisYear;QuantityPeriodLastYear;LastChanged
4106;27028,40;58340,28;1176,4;366;49;102;3;1;2019-01-14
3040;26448,89;33350,35;0;0;16;26;0;0;2019-01-09
3859;26400,4;31458,92;0;0;71;50;0;0;2019-10-24
2984;26393,00;32318,6;0;0;20;32;0;0;2019-06-04
3577;26342,32;19830,06;0;0;41;34;0;0;2019-06-13
836;26318,68;99800,66;6325;0;56;145;14;0;2019-07-09
3725;26281,04;48472,48;0;0;33;57;0;0;2019-10-07
1392;26227,14;58222,00;0;0;42;81;0;0;2019-09-16
1482;26225,64;59217,44;0;4605,24;42;112;0;8;2019-10-02
2727;26191,52;15371,58;0;0;18;12;0;0;2019-10-18
4316;25846,30;0;0;0;44;0;0;0;2019-09-24
3922;25805,04;33331,78;0;0;48;42;0;0;2019-10-16
3311;25743,68;26763,73;0;1567;26;48;0;4;2019-08-13
4010;25564,92;96260,07;0;2237,16;41;148;0;2;2019-09-27
2520;25453,60;86078,27;0;5884,4;57;127;0;8;2019-08-19
1445;25364,8;54581,9;3789,6;4063,6;57;111;10;8;2019-07-10
2425;25275,07;49666,18;0;1559,16;39;97;0;4;2019-04-15
4357;25266,40;0;0;0;35;0;0;0;2019-10-02
4349;25236,6;0;0;0;48;0;0;0;2019-07-25
3048;25203,8;27643,84;13933;0;6;22;4;0;2018-07-02
3743;25093,74;0;0;0;36;0;0;0;2019-07-29
2058;25029,50;389913,31;21770,79;25731,04;112;3214;109;95;2019-10-09
4140;24979,48;26089,04;1452;0;51;34;3;0;2019-08-15
2091;24972,00;78283,32;0;0;25;105;0;0;2019-11-05
4176;24846,48;51168,56;6777,48;0;20;47;4;0;2019-01-25
3374;24829,20;12127,96;4718,44;0;68;12;4;0;2019-07-02
3156;24806,43;82522,20;0;0;668;726;0;0;2019-07-01
3679;24615,22;113369,51;0;0;50;253;0;0;2019-09-29
4002;24608,30;29207,6;0;0;24;42;0;0;2019-02-25
2937;24584,28;47763,33;0;0;15;51;0;0;2019-07-02
2912;24514,37;96110,04;3340,72;1136,56;24;92;3;1;2019-10-18
4248;24126,52;0;0;0;27;0;0;0;2019-10-17
4334;24039,64;0;0;0;44;0;0;0;2019-12-13
4005;23873,9;84138,44;12326,9;14154;51;162;29;24;2019-12-09
2223;23794,23;67560,88;575,55;0;33;122;1;0;2019-09-04
1638;23789,84;14563,65;0;0;23;20;0;0;2017-05-09
3024;23599,40;14333,13;3726,44;1098;25;22;5;3;2019-07-15
3672;23584,96;80241,6;3068,32;0;40;148;8;0;2019-08-30
1590;23481,5;291346,28;0;14732,60;43;584;0;33;2019-12-04
3226;23377,08;0;17630,38;0;23;0;15;0;2019-10-28
2211;23373,48;10789;0;0;135;25;0;0;2019-11-13
3643;23143,44;28233,56;0;0;42;58;0;0;2019-09-26
2152;23071,48;9364;0;0;20;25;0;0;2019-10-14
1755;23058,99;16216,29;4215,82;-59,3;22;27;5;3;2019-10-10
3513;22985,08;59533,84;0;0;32;118;0;0;2018-09-19
4042;22981,18;45997,91;0;0;20;62;0;0;2019-08-13
2990;22906,38;40365,08;0;662,35;21;32;0;1;2019-10-29
3583;22887,80;39070,64;0;0;34;119;0;0;2019-11-04
2693;22838,74;63734,26;0;4846,4;10;45;0;2;2019-10-03
4155;22796,38;11820,26;1893,02;0;18;21;2;0;2019-06-26
3022;22614,00;39566,93;0;0;19;42;0;0;2018-09-25
2413;22581,68;50416,36;4474;0;32;87;4;0;2019-11-08
3914;22408,24;31886,19;6108;2508,4;30;36;8;4;2019-11-12
4347;22348,66;0;0;0;38;0;0;0;2019-09-10
1718;22218,50;21452,33;0;0;19;29;0;0;2019-06-04
2865;22193,56;48257,68;0;0;43;111;0;0;2019-09-10
1736;22151,65;27522,80;14832,28;4095,92;19;38;8;4;2019-05-06
1437;22110,7;41013,56;0;0;34;91;0;0;2019-11-04
3950;22089,0;53924,80;4484,4;0;48;120;12;0;2018-10-16
2756;22062,27;126308,78;0;3872;27;107;0;2;2019-10-25
4067;22000;66000;0;22000;1;3;0;1;2019-01-14
4300;22000;0;0;0;1;0;0;0;2019-01-25
2428;21951,30;31222,35;4440;0;26;26;8;0;2019-10-01
3239;21880,4;34692,5;0;0;52;65;0;0;2019-10-22
1094;21854,2;40779,84;0;5924;70;75;0;8;2019-10-04
4130;21850,4;6180;0;6180;72;4;0;4;2019-05-15
4218;21824,08;15005,66;3589,6;0;15;7;4;0;2019-12-13
766;21675,8;46567,2;741,8;0;82;131;33;0;2019-12-18
797;21562,27;110921,97;0;4183,66;39;139;0;11;2019-12-16
2589;21493,0;24712,8;0;1357;56;56;0;6;2019-04-25
2718;21484,52;17445,28;0;0;24;14;0;0;2019-11-05
2294;21480,0;35166;0;0;30;68;0;0;2019-08-28
3266;21413,70;93664,99;0;3638,32;30;161;0;8;2019-09-27
4116;21326,65;34310,10;0;3707,2;29;48;0;12;2019-08-30
1859;20978,23;117861,21;4639,01;0;20;71;5;0;2019-11-06
3317;20814,99;47687,08;552,13;0;36;94;1;0;2019-08-04
4450;20781,12;0;9094,44;0;8;0;4;0;2019-10-29
286;20780,66;37799,90;3586,8;1187,2;35;70;8;4;2018-11-14
2217;20753,64;47307,92;600;670;41;91;2;3;2019-09-12
4365;20674,40;0;5829,76;0;26;0;4;0;2019-09-10
3864;20619,94;58640,16;3527,24;0;23;46;2;0;2019-09-06
4251;20513,24;0;0;0;23;0;0;0;2019-11-14
4403;20500;0;0;0;2;0;0;0;
4436;20400;0;0;0;40;0;0;0;2019-09-18
4331;20353;0;0;0;52;0;0;0;2019-08-13
3171;20314,21;87716,24;5165;4553,76;19;61;2;2;2019-08-30
3615;20300,91;12105,37;560;0;19;21;2;0;2019-07-24
3269;20278,16;37893,00;0;0;14;32;0;0;2019-04-10
3925;20243,20;705859,46;0;2476;20;1360;0;5;2019-10-15
1509;20231,23;7741,2;2036,8;0;24;12;4;0;2019-10-21
1616;20179,8;36793,62;13329;3175,36;27;22;9;2;2019-10-23
2194;20102,4;46269,22;0;0;44;75;0;0;2019-06-04
2024;20069,44;64824,44;0;10738;32;100;0;8;2019-08-14
2906;20022,78;31231,61;1727,2;1546,5;22;33;4;3;2019-06-13
2507;20011,76;18326,24;0;3260;18;27;0;4;2019-10-23
4428;19937,28;0;12408,7;0;37;0;18;0;2019-09-12
4145;19897,06;22655;0;5961;57;88;0;6;2019-10-15
1573;19842,78;74820,28;0;3488,9;16;140;0;8;2018-08-16
3268;19826,77;19044,92;0;0;35;38;0;0;2019-06-28
4330;19812,81;0;2405,89;0;17;0;3;0;2019-07-03
2755;19788,4;5597,1;0;1543,6;28;9;0;4;2019-05-28
4031;19748,76;55323,48;0;0;36;88;0;0;2019-10-25
2003;19682;16448,56;0;0;22;24;0;0;2019-05-21
4087;19676,64;7968;0;4954;12;8;0;4;2019-11-25
3953;19672,68;22244,52;0;0;74;35;0;0;2019-03-14
2933;19663,92;21870;1617,46;0;24;24;1;0;2019-02-07
4412;19654,06;0;10835,92;0;30;0;12;0;2019-09-03
2092;19581,62;18564,48;0;0;36;31;0;0;2016-09-02
2084;19551,1;52455,85;5266,3;3937,5;43;70;11;9;2019-05-16
3633;19396,0;35873,88;-1613,2;0;44;74;4;0;2019-11-29
4352;19278,32;0;0;0;36;0;0;0;2019-11-08
1374;19266,20;33080,21;0;0;28;54;0;0;2019-10-24
3478;19227,07;24659,54;0;1765,12;31;33;0;4;2019-02-19
3650;19196,84;16829,52;0;0;24;36;0;0;2019-10-22
2745;19161,31;51599,43;0;0;37;49;0;0;2019-01-17
2029;19031,61;82122,86;1324;14361,76;41;158;4;34;2019-10-24
3214;19008,94;18175,72;0;0;18;26;0;0;2019-10-14
4311;18998,16;0;0;0;13;0;0;0;2019-10-31
1973;18946,61;103902,73;0;0;23;95;0;0;2019-06-24
1933;18944,58;92004,68;0;0;41;107;0;0;2019-09-16
4267;18916,76;0;0;0;24;0;0;0;2019-11-18
3592;18784,06;68755,51;4539,44;0;44;147;8;0;2019-06-24
3675;18766,24;22861,24;0;0;36;51;0;0;2019-12-09
1584;18704,66;53538,82;0;0;36;101;0;1;2019-10-23
2304;18660,84;90812,66;1860,4;0;26;146;4;0;2019-06-04
1585;18660,41;32866,20;0;0;22;37;0;0;2019-10-14
3528;18626,56;24797,50;3405,2;5948,42;47;60;7;16;2019-07-09
4190;18545,2;238089,50;0;0;19;221;0;0;2019-02-18
4096;18500,3;167192,40;3621,2;15707,24;38;362;8;24;2019-12-05
3467;18496,40;69113,14;4373,36;0;34;107;4;0;2019-11-19
3720;18452,60;0;877;0;17;0;2;0;2019-06-11
2919;18408,64;58590,70;0;1485,5;61;112;0;2;2019-09-09
4175;18330,64;42747,43;0;0;154;143;0;0;2019-10-27
3515;18310,46;123800,18;0;782;22;203;0;2;2019-10-07
3892;18291,12;36765,52;0;0;36;61;0;0;2018-10-16
1628;18251,53;63711,84;0;0;29;96;0;0;2019-11-04
1823;18218,60;34778,50;0;0;30;51;0;0;2019-10-03
2563;18063,71;13598,12;2092;0;34;28;4;0;2019-08-21
2196;17981,82;47648,76;2728;4488,19;40;89;8;12;2019-06-16
1152;17944,05;39833,25;0;3656,64;20;37;0;3;2016-04-12
2654;17899,4;77912,84;0;0;10;35;0;0;2019-04-24
2055;17885,3;536052,68;0;0;9;221;0;0;2019-09-03
1286;17867,38;54961,86;0;0;28;97;0;0;2019-10-03
1650;17789,0;30896,16;6600;7221,04;24;50;3;8;2019-08-27
4253;17732,96;11616,56;0;0;30;15;0;0;2019-02-06
3294;17713,64;10349,5;0;10349,5;16;4;0;4;2019-05-06
3644;17705,40;70673,35;1671,64;13054,56;12;45;1;6;2018-12-27
3655;17696,58;0;3078,6;0;18;0;6;0;2019-10-21
3069;17693,92;24442,06;0;4326,6;41;44;0;7;2019-08-28
2684;17620,73;30181,86;0;0;15;26;0;0;2019-11-04
2076;17587,69;85435,32;0;15725,56;18;97;0;8;2019-12-17
3497;17471,78;53106,36;0;0;17;43;0;0;2019-10-25
3455;17381,56;19218,68;0;0;36;46;0;0;2019-12-02
4050;17342,20;11944,8;1412,56;0;34;45;16;0;2019-09-17
2218;17330,78;37130,52;9027,34;6589,3;28;63;14;11;2019-07-01
1787;17307,20;75991,09;4520,4;-653,38;78;148;7;3;2019-10-29
4079;17264;54562,99;-336;-1074,43;11;23;3;3;2019-07-03
2095;17151,07;29673,53;3076;0;29;55;8;0;2019-10-03
4274;17119,95;9788;0;0;25;8;0;0;2019-01-14
3319;17077,6;23662,20;198;0;24;34;2;0;2019-09-30
4292;17015,28;0;0;0;32;0;0;0;2019-10-22
3002;17008,45;8202,22;4168;0;27;22;8;0;2019-07-15
3601;16988,88;27492,92;0;1820;28;48;0;4;2019-08-14
4315;16927,62;0;320;0;41;0;1;0;2019-10-29
4059;16920,64;41928,16;0;0;13;52;0;0;2019-11-01
3116;16909,92;12669,4;0;0;27;21;0;0;2019-11-17
3641;16707,1;872;0;0;17;2;0;0;2019-02-21
2249;16700,07;32048,0;0;2256;29;54;0;4;2019-11-28
3247;16677,28;43726,02;0;0;14;66;0;0;2019-10-16
2686;16563,03;132890,61;0;9836,33;11;91;0;6;2019-06-13
4120;16540;24311;5550;0;40;79;10;0;2019-08-12
768;16491,84;17331,72;0;0;36;15;0;0;2019-06-26
3939;16488,72;31958,89;932;0;25;45;2;0;2019-07-17
1716;16481,33;99715,71;1522,33;7847,81;21;109;1;11;2019-10-28
3616;16435,84;56775,09;0;2540;25;116;0;2;2019-08-26
4295;16319,88;0;0;0;27;0;0;0;2019-12-11
3875;16299,32;82390,05;0;2528,96;26;112;0;2;2019-08-01
1602;16227,6;109314,06;0;0;16;64;0;0;2019-09-13
2791;16202,58;13859,5;0;0;31;64;0;0;2019-10-29
1376;16200;46661,52;0;0;12;54;0;0;2019-10-31
1600;16140,50;31517,48;0;0;14;22;0;0;2019-04-24
3406;16120,46;61426,99;6660;1832;30;114;12;4;2019-10-16
2677;16075,76;15263,60;0;7686,56;12;17;0;9;2019-03-26
445;16051,22;108191,76;9326,76;0;10;44;6;0;2019-09-11
4378;16004;0;0;0;44;0;0;0;2019-08-20
4273;15843,04;0;0;0;18;0;0;0;2019-10-22
1274;15768,26;142804,62;0;0;11;106;0;0;2018-10-10
1202;15746,16;38856,00;0;7903;27;53;0;14;2019-08-12
3035;15731,14;9356,74;0;0;10;13;0;0;2019-05-17
3140;15650,06;7136,96;0;0;37;8;0;0;2019-06-10
2164;15593,36;29334,80;0;0;25;22;0;0;2019-09-10
1995;15517,72;2149,43;0;0;14;3;0;0;2019-08-13
3680;15495,6;68756,02;0;2715,52;38;158;0;8;2019-10-17
4075;15487,64;14082,80;0;877;14;12;0;2;2019-10-21
4094;15436,99;23401,78;2371,66;0;11;16;2;0;2019-10-04
2712;15318,78;17321;0;3390;26;27;0;6;2019-06-12
2661;15270,44;10127,19;0;0;18;17;0;0;2019-09-27
510;15221,54;62441,42;796;5909,58;16;52;2;2;2019-11-07
2601;15179,36;42234,31;4605,6;10486,8;24;74;8;19;2019-08-14
3547;15179,25;34638,52;1780;2300;19;51;4;4;2019-06-10
2438;15152,66;26368,8;0;0;35;56;0;0;2019-10-15
615;15131,06;15894,52;0;3444;41;24;0;4;2019-08-11
4261;15124,16;8424;9492,16;0;6;4;4;0;2019-12-10
4256;15012,0;0;0;0;32;0;0;0;2019-10-09
1468;14955,31;102127,48;0;0;39;206;0;0;2019-09-10
3367;14861,38;52400,88;0;-895,17;11;72;0;3;2019-07-30
1422;14841,93;147594,64;0;4628;14;152;0;8;2019-11-25
3490;14841,32;49102,36;2389,24;1234,4;22;69;2;4;2019-10-16
3699;14832,4;29719,28;2321,2;12304,68;28;50;4;12;2017-10-24
887;14761,2;26200,2;0;0;18;54;0;0;2019-08-19
3893;14702,84;30474;0;0;26;68;0;0;2019-08-23
1287;14690,02;24545,92;2920,48;0;20;38;4;0;2019-07-12
4404;14668;0;10664;0;49;0;4;0;2019-05-10
4340;14594,22;0;0;0;16;0;0;0;2019-09-09
3794;14590;60365,56;0;3160,36;25;86;0;4;2019-12-11
4263;14538;11533;0;0;12;6;0;0;2019-08-29
4386;14525,2;0;4508;0;28;0;8;0;2019-12-03
4185;14522,04;17002,52;0;0;21;22;0;0;2019-09-26
4189;14417,92;6232,88;0;0;23;8;0;0;2019-01-10
1999;14396,16;16626,83;0;3503,6;20;43;0;8;2019-03-28
4212;14325,94;53235,20;1298,78;0;7;46;1;0;2019-08-29
2406;14290,79;1640,8;0;0;23;4;0;0;2019-09-11
1881;14244,48;4129,48;0;0;18;4;0;0;2019-02-22
4413;14203;0;0;0;20;0;0;0;2019-10-10
3220;14139,76;46938,34;1227;0;23;80;2;0;2019-09-06
2559;14056;8692;0;0;28;12;0;0;2019-11-25
4181;14051,88;8366,4;0;0;10;12;0;0;2018-11-27
465;14046,18;48685,32;9882,98;2944,56;22;56;14;6;2019-07-05
1945;13895,04;225769,73;0;8096,5;69;537;0;13;2019-09-24
4063;13869,0;292773,94;2673,6;0;28;387;4;0;2019-08-30
4427;13856,6;0;0;0;26;0;0;0;2019-12-11
1362;13856,02;32625,64;0;5435;25;47;0;8;2019-10-04
3399;13747,94;156836,32;8538;5305;35;175;8;4;2018-12-19
2826;13662,12;25129,63;4554,04;2277,02;12;33;4;2;2019-07-02
3433;13510,38;28284,24;1205,92;0;41;69;4;0;2019-06-18
4147;13487,01;63658,50;5805,2;1564;17;95;8;4;2019-09-13
4381;13450,4;0;0;0;39;0;0;0;2019-12-11
3991;13439,60;41310,54;0;2840,46;14;69;0;7;2019-01-28
4250;13260,92;10749,71;0;0;19;26;0;0;2019-08-21
3788;13215,18;5691,20;2836,12;0;11;10;2;0;2019-05-14
1917;13086,04;48883,22;0;0;23;66;0;0;2019-10-12
1710;12997,92;6424,4;0;0;20;8;0;0;2019-10-02
4459;12940;0;12940;0;4;0;4;0;2019-10-10
2254;12937,82;1619,84;0;0;19;4;0;0;2019-08-28
3907;12840,26;8518,18;0;0;13;8;0;0;2019-12-17
3701;12827,92;131970,21;0;13714;38;288;0;24;2019-12-04
3973;12781,28;47208,70;0;0;26;83;0;0;2019-09-11
4318;12702,72;0;0;0;24;0;0;0;2019-12-02
4047;12653,5;48655,80;2183;11652;19;127;2;32;2019-04-15
3564;12642,24;59710,20;0;0;21;85;0;0;2019-01-30
3861;12597;101668,50;4645;8934,4;25;251;13;28;2019-04-18
1901;12570,64;53631,62;0;7846,88;23;80;0;8;2017-12-06
4043;12560,02;66630,74;0;0;16;89;0;0;2019-11-07
1350;12437,2;51774,66;1046;0;23;93;2;0;2019-09-02
4065;12426;26020,20;0;0;30;46;0;0;2019-10-14
4383;12381,32;0;0;0;8;0;0;0;2019-12-11
3723;12316,96;0;0;0;36;0;0;0;2019-06-07
1953;12287,5;42641,60;0;0;8;35;0;0;2017-01-22
111;12170,88;8317,92;0;0;20;46;0;0;2019-10-29
3270;12158,34;18141,00;0;0;11;15;0;0;2019-06-17
2103;12157,6;25775,25;0;0;6;36;0;0;2019-02-13
1946;12050,2;304210,32;3696;0;8;525;4;0;2019-07-15
2325;12016,32;151158,79;5113,16;10361,51;35;248;4;18;2019-11-27
3853;12009,00;13401,92;0;2944,32;18;28;0;6;2019-10-28
3108;11986,04;45448,50;1241;1299,2;26;62;1;2;2019-07-08
4356;11984,4;0;1714;0;18;0;4;0;2019-09-30
3567;11964,16;8349;0;0;10;12;0;0;2019-04-05
4135;11914,6;8706,8;3704;7259,6;29;18;12;14;2019-09-04
4296;11852;0;0;0;40;0;0;0;2019-02-04
3390;11764,96;49496,24;0;0;23;103;0;0;2019-01-25
4257;11758,28;9264;0;0;8;4;0;0;2019-04-24
1591;11734,30;17558,72;0;0;9;24;0;0;2019-05-14
1611;11703;14677,76;3145;0;27;65;6;0;2019-07-08
1212;11629,0;30032,96;0;1219,6;22;88;0;4;2019-08-14
2270;11578,8;-4020,42;0;0;22;3;0;0;2019-09-02
3085;11572,5;64893,89;391;1231,77;22;71;1;2;2018-12-11
3981;11502,4;27673;3008;0;27;40;4;0;2019-12-02
4247;11398,24;6474;2749,84;0;17;8;5;0;2019-12-11
3928;11393,73;27802,00;0;0;17;35;0;0;2019-11-24
3465;11266,82;47673,84;1988;1836,4;24;112;4;2;2019-11-06
893;11242,08;9824,55;0;0;21;22;0;0;2019-04-04
3393;11226,12;9161,04;1724;3358;14;8;4;4;2019-08-12
2915;11197;48757,4;0;0;24;20;0;0;2019-12-03
1771;11174,49;13863,89;0;0;15;24;0;0;2019-02-22
2632;11156,8;6888,38;3497,6;0;20;18;8;0;2018-08-30
2726;11118,56;30754,52;0;0;22;44;0;0;2018-10-01
1449;11055,38;46610,05;2053;4636,4;18;91;4;9;2019-07-02
4064;10901,76;32870,20;1592,8;3517,6;22;105;4;12;2019-05-29
3506;10878;49080,19;0;3854,14;17;55;0;9;2019-10-03
1825;10854,80;121026,28;654,96;0;26;274;2;0;2019-09-10
1315;10850;11078;0;1628;31;29;0;2;2019-06-04
3742;10792,12;50882,36;5587,52;0;15;60;4;0;2019-07-12
1421;10764;2581;0;0;4;1;0;0;2019-04-18
1475;10727,16;11639,2;0;0;23;28;0;0;2019-12-08
4401;10687,2;0;0;0;17;0;0;0;2019-06-26
4441;10660,56;0;0;0;6;0;0;0;2019-06-17
298;10519,65;7479;1963,74;0;17;13;4;0;2019-09-30
3849;10511,58;44815,46;3696;2014;21;95;4;4;2019-10-25
2585;10469,52;29732;0;0;12;20;0;0;2019-05-31
2531;10461,48;14367,87;6088;0;6;21;4;0;2019-12-03
4056;10447,24;15600,82;1227;1904;12;20;2;4;2019-08-08
1963;10425,06;7927,44;0;0;18;10;0;0;2019-03-23
4298;10376,68;0;0;0;15;0;0;0;2019-10-23
4384;10279,44;0;4411,6;0;27;0;17;0;2019-10-01
4375;10149,78;0;0;0;18;0;0;0;2019-06-17
3705;10147,2;0;0;0;8;0;0;0;2019-08-29
2412;10127,4;0;2901,2;0;22;0;8;0;2019-11-06
2704;10109,42;47351,81;0;0;15;127;0;0;2019-09-17
2534;10082,48;0;0;0;10;0;0;0;2019-04-02
2591;10055,2;14063,2;0;5612;20;24;0;8;2019-10-07
2616;10048,0;99852,52;0;0;5;330;0;0;2018-04-03
2427;10028,2;195399,52;0;6343;19;363;0;16;2018-10-01
4026;9968;0;0;0;4;0;0;0;2019-01-11
1510;9857,1;5098,4;1358;0;14;8;2;0;2017-10-10
3714;9796,66;17056,96;1900,22;0;20;39;4;0;2016-12-16
3763;9790;33664,80;0;1884;8;50;0;4;2019-08-22
2961;9785,86;26602,71;0;1871,71;12;33;0;1;2019-07-02
3945;9767,08;28190,70;0;0;10;51;0;0;2019-10-22
3537;9760;323720;0;0;32;721;0;0;2017-08-01
3358;9739,1;29377,64;0;0;26;65;0;0;2019-09-26
2130;9726,38;17475,72;5765,14;0;10;20;6;0;2019-10-28
4093;9721,9;0;0;0;4;0;0;0;2019-06-05
2378;9606,09;17884,04;924,29;0;9;18;1;0;2019-05-02
3542;9571,78;99629,49;0;0;8;71;0;0;2019-10-11
4227;9548;9032;0;0;13;12;0;0;2019-11-04
2617;9492;27964,4;0;0;6;48;0;0;2019-09-11
2298;9442,4;50386,10;0;1324;8;65;0;4;2019-08-22
3690;9342,8;6640,96;0;0;14;16;0;0;2019-10-20
2955;9339,6;41988,61;0;0;24;70;0;0;2019-07-02
4132;9244,84;33486,62;6254,84;7359,94;10;26;6;4;2019-10-28
3256;9220,16;0;0;0;4;0;0;0;2015-12-17
2738;9198;145239;0;0;16;172;0;0;2017-04-24
9;9154,72;13240,4;3409,92;1660;12;16;4;4;2014-07-23
2248;9094,66;10770,22;2537,92;1046;21;27;6;2;2016-10-06
3434;9031;21321,5;0;0;8;28;0;0;2019-08-07
2884;9015,57;34188,37;-188,49;-136,33;26;50;3;3;2019-08-12
4308;8892,76;0;0;0;16;0;0;0;2019-03-28
2397;8874,20;5651,5;0;0;12;6;0;0;2019-06-13
2552;8856,5;51617,94;1327;5896,5;9;66;2;7;2019-03-21
3279;8848,64;0;0;0;8;0;0;0;2019-04-10
4442;8797,04;0;8797,04;0;28;0;28;0;2019-07-02
4369;8787,96;0;0;0;16;0;0;0;2019-05-09
4373;8631,22;0;0;0;6;0;0;0;2019-11-15
3325;8573,99;24432,9;4437,75;0;20;40;9;0;2019-11-06
4317;8562,36;0;0;0;12;0;0;0;2019-12-17
3336;8533,36;2456;8533,36;0;9;4;9;0;2019-12-09
3821;8483,2;81656,59;0;11257,25;20;95;0;5;2019-01-14
3610;8480,4;8960,73;0;0;6;18;0;0;2019-08-09
2244;8417,8;10420,8;0;0;17;23;0;0;2019-10-07
3785;8279,32;8076,72;0;0;12;15;0;0;2019-09-20
3295;8272,5;7986,91;0;0;21;18;0;0;2019-10-29
3869;8189,64;12781,3;0;0;18;12;0;0;2019-04-03
2527;8157,45;22154,11;0;0;12;23;0;0;2019-09-25
2023;8100,8;13407,28;0;0;13;26;0;0;2019-09-22
4325;8098;0;0;0;7;0;0;0;2019-03-25
4008;8069,9;28572,94;0;618,98;30;47;0;1;2019-10-28
1791;8055,32;30247,12;0;0;10;28;0;0;2019-07-04
1717;8040,2;25253,1;0;6844;8;82;0;4;2018-08-28
1639;8009;26589,25;0;780,8;4;32;0;2;2019-08-29
1434;7983,48;20069,10;0;0;12;15;0;0;2018-06-27
1192;7970,8;3168,4;862;0;37;30;2;0;2014-01-30
4167;7963,81;51811,42;5343,4;0;18;66;7;0;2019-07-31
4410;7947,8;0;0;0;10;0;0;0;2019-10-08
2287;7889,55;32456,47;2341,6;0;10;52;4;0;2019-10-04
2418;7815,4;35606;0;0;8;28;0;0;2019-08-29
2476;7778;41228,44;0;0;18;85;0;0;2019-10-31
3768;7759,76;89440,94;0;0;4;168;0;0;2019-01-11
3882;7757,8;5123,30;0;0;16;11;0;0;2019-03-24
2858;7692,35;52972,60;0;0;10;264;0;0;2018-10-30
4201;7638;232424,06;0;0;6;415;0;0;2019-03-23
1872;7632,08;18667,25;838;2592,44;7;19;2;2;2018-02-16
3421;7537,6;57056,80;0;3120;14;85;0;4;2019-10-15
3550;7489,2;7856,32;0;0;16;16;0;0;2019-04-09
2148;7436;34963,00;0;0;16;56;0;0;2019-12-04
1329;7428;17523,2;3172;0;17;41;4;0;2019-11-29
2069;7424,08;8528,52;0;0;5;20;0;0;2019-11-08
4355;7404;0;0;0;13;0;0;0;2019-05-02
2004;7403;25508,38;6396;0;6;28;4;0;2019-08-12
4272;7397;15259,52;0;0;82;25;0;0;2019-11-06
4430;7390,04;0;0;0;24;0;0;0;2019-06-04
4445;7338,92;0;7338,92;0;13;0;13;0;2019-09-10
3206;7329,24;241787,19;4036;1132;10;205;4;1;2019-10-15
311;7290,8;2742,6;0;809,6;22;7;0;2;2019-04-08
4460;7274;0;7274;0;14;0;14;0;2019-08-06
2086;7218,32;8447,93;0;0;26;13;0;0;2019-01-14
2877;7188,00;32358,13;-155,13;1418,94;10;45;3;7;2019-09-10
3956;7171,84;56439,55;0;5746,95;10;34;0;5;2019-07-31
815;7168,8;11244,22;0;0;11;14;0;0;2018-06-04
3955;7115,56;21618,75;0;4086,11;18;58;0;9;2019-10-07
4003;7111,00;29632,60;0;0;17;62;0;0;2019-08-29
2062;7007,19;11306,88;1759,6;0;11;8;4;0;2019-04-16
4391;7000;0;0;0;38;0;0;0;2019-05-21
2504;6958,9;17191,04;0;0;4;46;0;0;2019-06-25
1396;6910,48;25085,92;6910,48;0;6;41;6;0;2018-09-14
4004;6872,82;112860,61;0;9158,98;15;193;0;12;2019-11-13
4001;6843,52;37109,98;0;0;20;86;0;0;2019-08-12
2133;6798,68;31054,76;0;0;12;52;0;0;2019-08-29
2707;6798,2;5980,8;0;0;10;10;0;0;2019-11-05
1347;6759,45;33626,18;1960,2;0;11;44;4;0;2019-12-06
2185;6691,68;17315,42;0;0;16;24;0;0;2019-10-28
3673;6677,68;16601,07;2235,68;4448,96;12;52;5;36;2019-04-04
1175;6660;0;6660;0;28;0;28;0;2019-07-10
4327;6653;0;0;0;17;0;0;0;2019-09-30
4024;6619,80;14630,36;0;0;14;32;0;0;2019-11-04
2959;6577,4;0;0;0;8;0;0;0;2019-07-02
3795;6556;1310,38;6556;0;4;15;4;0;2019-01-28
1344;6554,95;0;0;0;9;0;0;0;2017-01-22
425;6528,6;10076,06;1866,6;0;10;20;4;0;2016-06-01
3978;6466,96;27426,60;0;0;16;112;0;0;2019-09-11
1453;6464;1754;0;0;4;4;0;0;2019-01-30
4368;6464;0;0;0;4;0;0;0;2019-03-28
831;6451,24;10050,98;0;0;4;8;0;0;2019-07-02
3787;6376;19534,36;0;0;13;31;0;0;2019-09-24
1683;6371,84;5171,4;0;0;8;9;0;0;2019-10-07
2864;6354,8;16360,48;0;0;13;25;0;0;2019-06-05
3776;6354,39;32700,82;0;0;5;29;0;0;2019-10-22
4172;6324,00;27164,90;0;0;6;20;0;0;2019-08-29
4226;6307,6;29175,0;0;0;14;69;0;0;2018-10-29
443;6298,16;16174,62;3825,88;0;8;28;4;0;2019-09-19
2965;6250,8;8079,72;0;0;12;18;0;0;2019-07-03
3695;6186,36;7204;0;0;12;12;0;0;2018-11-20
3594;6140,8;9809,84;0;0;12;22;0;0;2019-10-30
3544;6107,44;42238,56;0;0;4;47;0;0;2019-11-07
3992;6020,16;45193,26;0;0;10;88;0;0;2019-10-31
3856;6000;21666,16;6000;0;2;52;2;0;2019-10-21
2789;5972,08;7859,68;0;0;6;32;0;0;2019-06-03
4419;5930;0;0;0;8;0;0;0;2019-10-21
1704;5895,62;5740,5;215;1597,6;12;18;1;4;2019-04-10
